theta_0,theta_1,sigma
0.53850216,0.37683868,1.1457026
-0.031701423,1.5236121,1.0802729
0.10993297,1.6943946,1.037479
-0.110952124,1.9267496,0.9937034
-0.46917856,2.8384256,1.0427634
-0.35245416,2.9259057,1.0527369
0.30767345,1.1773828,0.9717933
0.27666697,0.9682519,0.932747
0.732109,-0.39880782,1.2214649
0.9188205,-0.4670502,1.05207
-0.013095397,2.0221417,1.0585845
-0.095394894,1.5897628,1.1557133
0.041984893,1.2370641,0.9337172
0.11789277,1.68627,1.2247937
-0.037457164,1.2596478,1.3177154
0.42453825,0.4994989,0.9483681
0.06252234,1.6994162,1.1368501
0.111758545,1.682568,1.1619964
0.006122966,1.6349708,0.96158266
0.72644776,0.08165731,1.1703317
0.800063,0.019690024,1.1379077
0.49903432,-0.33731306,1.2714599
0.3850767,1.0564761,0.99944293
0.08361798,1.4847417,1.1406496
-0.071939975,1.5842596,1.0846622
-0.16484824,2.3418396,1.1456187
-0.32235202,1.8486521,1.1209786
-0.3705676,2.725169,1.172433
-0.5114305,2.655101,1.1656241
0.42763445,0.21585912,1.0468553
0.36226037,0.09527874,1.0267377
0.64061016,0.645453,0.9990905
0.06502852,1.307794,0.9657202
0.85930115,0.16628405,1.0175498
0.70661885,-0.42097175,1.0395294
0.7083355,-0.31914577,1.3214147
0.22402246,1.2223065,0.94848955
0.39302915,0.45161423,1.0787218
0.5855564,0.06660601,1.0968612
0.42899328,0.71389484,1.095075
-0.072379455,1.5591812,1.1590558
0.3470148,0.6244215,1.20839
0.38184285,-0.031168403,1.127027
0.44990256,1.1793551,1.2346905
0.26272818,0.4271663,1.1434157
-0.38925248,2.5943143,0.9840941
-0.04512274,1.9429475,1.1732355
0.46340653,0.5111715,1.0180478
0.2111339,1.135256,0.95923245
0.095265254,1.4629787,1.2053661
-0.04265468,1.9489913,1.0634192
-0.062480625,1.991376,1.1451662
0.3136152,1.1642604,1.1758837
-0.09810366,1.4671407,1.1284825
-0.30973083,1.9149029,1.2104287
-0.066572145,2.5142996,1.3124512
-0.40250382,3.0331883,1.0399249
-0.4168381,2.7720752,1.0324923
-0.5780382,2.8423219,1.2552979
0.096303664,1.6730444,1.0591192
0.16740642,1.3376739,1.0953493
0.01971213,1.1693671,1.029145
0.12197341,1.6624346,1.0469017
0.456947,0.16779791,1.159778
-0.20153007,2.6576807,1.1321043
-0.09194702,1.6667923,1.1082704
0.0103525845,1.8060539,1.0268278
0.45703274,0.58688337,0.92536056
-0.18763548,2.7410822,1.2633233
-0.26490405,1.9422507,1.2604357
-0.29853532,1.8968688,1.2419934
-0.59605867,3.5629292,1.2332134
0.54804087,-0.29101107,1.2614841
-0.40843078,2.3610425,0.9298845
-0.27630317,2.8933103,0.944619
-0.016836658,1.063682,0.9865721
0.10045582,1.5657305,1.0036312
0.08396753,1.5962,1.0296993
0.5350284,0.37323552,1.3053823
0.51481646,0.42439744,1.4087229
0.38742217,0.6449871,1.3104558
0.3740229,0.63916284,1.2423654
0.6642097,0.30025828,1.189014
0.49657896,0.30336633,1.2164272
0.56940484,0.26484984,1.1850314
0.42596862,0.610699,1.0294768
0.44886598,0.616356,1.1093783
0.060232062,1.2832439,0.912226
-0.10725568,1.924341,1.0029621
0.14849658,1.3447608,1.013592
0.20035106,1.2411582,0.9839167
0.061498843,1.3989896,0.970631
-0.02662706,1.4506215,1.1645714
-0.1393435,1.1864367,1.2210103
0.39799294,0.48995233,0.95098853
0.0072906776,1.5238979,1.1527799
0.031351138,1.435138,1.1177783
0.2484186,1.1608033,1.1728401
0.05361112,1.9288534,1.0211607
-0.052229814,1.3664476,1.1478059
0.14975397,1.4617078,1.245558
0.21410522,0.83032125,1.2466284
0.25246742,1.0266638,1.1617101
-0.046581432,2.2318594,1.13986
0.09314306,1.0562329,1.1126274
0.17719045,1.7680669,1.1442537
0.12374397,0.55967563,1.2073834
0.23451717,1.7126342,1.2200607
0.31455386,0.41888106,1.1904378
0.36503077,1.006109,1.0005622
0.106351465,0.5999526,0.93175435
0.32288826,1.2778795,0.93706566
0.23629472,0.7224262,1.0067753
-0.104665935,2.314178,1.160558
0.22077544,1.2837905,1.1458435
-0.12321201,2.0677686,1.2765964
-0.032075718,1.8598843,1.192076
-0.15232043,1.6114516,1.19242
0.4531665,0.46092132,1.1798172
0.7557251,-0.18965267,1.1255744
0.8709456,-0.6539268,1.133675
0.19062833,2.0557373,1.1664451
-0.10230606,2.002801,0.9263525
0.16440535,0.88573,1.0253133
0.36980495,1.1585944,1.1646516
0.33514035,0.4231239,0.9992255
0.41680223,0.4161914,1.1536112
0.38785896,1.0999916,1.2017353
0.6485127,0.44745177,1.0726752
0.2755261,1.328801,1.2295401
0.078083925,1.1811315,1.0103132
0.078083925,1.1811315,1.0103132
0.19146042,1.7982322,1.0326697
0.50754756,0.7987889,1.2673719
0.51523644,0.33709943,1.3186752
0.41012847,0.8863337,1.117824
0.41012847,0.8863337,1.117824
0.19945082,0.9533754,1.1059034
0.33256534,1.1482365,1.047186
0.5227388,0.39661357,1.0442733
0.31200847,0.8703788,1.2439646
0.47388554,0.67137307,0.9031384
0.07621849,1.5171347,1.1640213
-0.274545,2.4031863,1.0828811
-0.13601749,2.6500409,0.9513578
-0.23605897,1.9149652,1.0821359
-0.16871952,2.4931834,1.18789
-0.24902998,1.896019,1.1697366
0.29065245,1.177433,1.0414393
-0.57516855,3.468117,1.1294843
-0.53793657,3.2641375,1.1521417
-0.33704713,2.1977742,1.0784109
0.49685916,0.09215025,1.1120303
0.56576246,0.24738814,1.2528532
-0.112814404,1.979823,1.073705
0.48810863,0.9216887,1.1875968
0.36299673,0.9804037,1.2544302
-0.11865988,2.4392903,0.934935
-0.30769497,1.831,0.9022753
-0.14106488,2.2067723,0.89426804
0.18183415,0.22401106,1.3868569
0.7640858,0.28468674,1.2715503
0.74668705,-0.453594,1.1996254
0.098427296,1.4559631,0.9851599
0.009962416,1.6066079,0.94868106
-0.056884866,1.7352827,1.0270221
0.38836133,0.47014663,1.0308483
0.2846637,1.0644344,1.1799467
0.32467675,1.1803614,1.141204
0.32467675,1.1803614,1.141204
-0.2722159,2.3803673,0.9032579
-0.27171415,2.116498,0.89990795
0.16005066,0.82331854,1.372399
0.24317153,1.7321376,1.081263
-0.13239925,1.6304188,1.0936146
0.59628975,0.3996216,1.0788256
-0.051426657,1.865103,1.1075892
-0.1514721,2.116176,1.0914977
0.11106842,1.1909107,1.0407246
0.20183773,1.4648448,1.0031065
0.13457811,1.6379772,0.9958394
-0.26380566,2.0421894,1.10441
0.36832327,0.5267898,1.0333027
0.20574288,0.886922,1.1700579
0.5222452,0.5877682,1.0051261
0.41735327,0.8641555,1.1807715
0.28810936,0.7219744,1.0043159
0.3034657,1.2130378,1.0568627
0.16040693,0.8772488,1.0309323
0.20770139,1.5790136,1.1248573
0.3167931,0.68497986,1.1003213
0.3469299,0.8077855,1.0354381
-0.14752986,2.0468466,1.1365862
0.59559494,-0.067602195,1.0060245
0.3998986,0.029312762,1.06486
0.71057767,0.5219944,1.1911275
0.6071789,0.73020303,1.2025888
0.10254987,1.4064245,1.0320368
-0.07547203,1.3098236,1.009969
0.011204334,1.5798291,0.98891985
-0.0044775857,1.8433731,1.2005479
0.54731166,0.98254323,1.0019641
0.11559265,0.6661092,1.1637441
0.34926593,0.6706405,1.0476005
0.46917498,1.2663348,1.0238619
0.23645717,0.98011655,1.0925739
0.1349059,0.7854499,1.1422188
0.29778883,1.2401803,1.1250927
0.38886514,0.802598,1.1427222
0.22827636,0.63145685,1.1547203
0.3701382,1.2755893,1.1988307
0.3171472,1.3585149,1.1243935
0.21828407,1.157001,1.1374081
0.18855692,1.2153763,1.1498271
0.15182064,1.2725903,1.1942685
-0.061331842,1.8538743,1.0256313
0.66574526,-0.11559283,1.1228443
0.6675355,-0.47736186,1.0994672
0.028444493,1.0167891,1.297339
0.40634516,1.193681,1.0731752
0.30642825,0.90454614,0.987308
-0.06803026,1.8389599,1.2033842
0.16540666,1.3205025,1.0245852
0.09863829,1.1024048,1.023579
0.20619212,0.91545534,1.044292
-0.072259694,1.8904296,1.0846126
0.23646559,1.0541294,1.0323361
0.3030662,0.9830026,1.0818068
0.1262251,1.2454329,1.0079958
0.093256965,1.2010633,1.0039464
0.09244725,1.6386175,1.03732
0.049840897,1.2168418,0.9910642
0.022917137,1.8207265,1.1293936
-0.042045765,1.8563808,1.0435172
-0.10854018,2.0045357,1.006366
0.13786669,1.5527343,1.1890166
0.11253418,1.4033228,1.2083914
-0.16000678,2.0854166,0.99495167
-0.071761325,1.7838514,1.0616086
0.3283038,1.2643455,1.1046509
0.5536217,-0.087585606,1.1767282
0.36769304,1.1983956,1.1610161
0.095066905,0.9867032,1.056848
0.4908511,1.2399963,1.098124
-0.045641705,0.994813,1.1008865
0.34062868,1.4019482,1.0721871
0.23998556,0.9911086,1.0680733
0.00872473,1.4218765,1.0483737
0.5166181,-0.058162056,1.0964695
0.8453008,-0.17113157,1.015163
-0.2128025,2.1401203,1.1074024
0.03341359,1.4536033,0.933728
0.017175697,1.5581367,1.3253634
0.025232466,1.669813,1.1875372
0.08212112,1.1821545,1.0953879
0.2730953,1.2987504,1.1586418
-0.20919682,1.909572,1.0625632
0.2132929,0.82260793,1.1092758
-0.050342966,2.2750347,1.1544855
-0.10742275,2.2012324,1.1528242
-0.17508629,1.9043013,1.0137796
-0.17508629,1.9043013,1.0137796
-0.05962685,1.7197652,1.1299213
0.22393696,0.95385927,1.2772683
0.03771237,1.2883153,1.1362803
0.18842465,1.3115714,1.2254238
0.13175191,0.8200802,1.287019
0.08059628,0.7015348,1.300651
0.22864987,1.5607125,1.2094904
0.26210064,1.5842985,1.2143164
0.23685093,1.2859136,1.2529098
0.2133748,1.10463,1.2320361
0.21346234,0.6704807,1.2547841
0.6398799,-0.5587214,1.2345765
0.3751305,0.38320416,1.0402766
0.3831359,0.35125685,1.0400743
0.5351821,0.6738123,1.0820354
-0.1483613,1.650205,1.0500531
0.21698032,2.1775768,1.0987718
0.0022312158,0.86520845,1.0434344
0.41543072,1.1613237,1.1139778
0.5699982,0.13027076,1.057605
0.17170255,1.627563,1.0388976
0.07531861,1.527395,0.9944129
-0.13886808,2.2775593,1.0295485
-0.462888,2.8485777,0.9850836
-0.39983436,2.6280315,0.95528823
-0.49000204,3.0181682,0.9340347
-0.36514735,2.447395,1.1168616
-0.39153504,2.720463,1.2395557
-0.6675053,3.2171624,1.0055232
-0.051903967,1.5033299,1.0831851
0.2832519,0.37027052,1.1801426
0.1557333,0.54219687,1.1399399
0.2787305,0.6661143,1.1631956
0.17367737,0.6364993,1.1978333
0.2213772,1.7906591,1.2108029
0.2683765,0.54808295,1.0277197
0.0881967,1.1050355,1.0305208
0.41495836,0.94920295,1.1315392
0.13063873,0.977882,1.0011141
-0.10955607,1.9905359,1.0009812
0.18155141,1.6060001,1.2095045
0.01627378,1.6314434,1.0354656
0.038306013,1.5412216,1.034994
0.60118866,0.22080277,1.2292417
0.5493085,0.33882418,1.2372743
-0.102051154,1.7253385,0.940083
-0.019719213,1.6975701,0.85691273
0.39237902,1.1474162,1.0159119
0.39013678,1.0532843,1.0532212
0.18932818,1.0492021,1.2241229
0.19350913,1.025166,1.1550871
0.18898405,1.1026282,0.99549156
0.014764476,1.6210163,1.0641483
0.12656634,2.0112863,1.2828287
0.056414418,1.2013046,1.201481
0.2547919,0.9959544,1.1650678
0.7092392,-0.08103528,1.053241
0.7092392,-0.08103528,1.053241
0.41505066,0.57610786,1.1592158
-0.21007238,2.2716453,1.0645456
-0.31479505,2.3001513,1.0583649
-0.3495624,1.971898,1.0631986
-0.26401544,2.4203162,1.0684134
-0.136488,1.9735107,1.1354393
-0.1381497,2.3204186,1.1489724
0.21617536,1.1516331,1.0529126
0.060670085,1.2317541,1.10776
0.13648692,0.854809,1.1431168
0.46101606,0.74514794,1.1777065
0.265182,0.9384087,1.2925214
0.13322555,0.6788037,1.2818353
0.3198475,1.8111632,1.1969085
0.0833823,0.46877575,1.1194941
0.5777007,1.2203174,1.2357752
0.23868762,0.31864348,1.1719943
0.7864529,-0.5768013,1.08362
0.0011415611,1.5211508,1.131663
0.13755424,1.3756351,1.1568398
0.28059983,0.695955,1.2571129
0.48854756,0.20188656,0.97539943
0.085440084,1.2322803,1.0433705
0.4310852,1.1278487,1.0550624
0.37105197,0.97753483,1.0462135
0.30311745,0.7035405,1.0599971
0.13133721,1.4016701,1.2605399
0.5400158,0.35577184,1.1439892
0.35348526,0.70461386,0.9287157
0.10279674,1.729727,1.1506861
-0.19240238,1.5087984,1.1605772
-0.07161104,1.6081057,1.1669143
0.162043,1.6953479,1.1657481
-0.00941066,1.1302032,1.0579588
0.15743865,0.8814151,1.0384046
0.086781144,0.8389302,1.0361354
0.2649719,1.4210182,1.1059518
0.10821629,0.7650614,1.1612781
-0.21802863,2.2320435,1.091454
-0.12188873,1.9582367,1.1462755
-0.02808422,1.7480341,1.0791603
-0.13938832,1.4414333,1.0644015
0.3067442,0.8049695,1.025737
0.4322921,1.0565151,1.0701184
0.09689787,1.5999461,1.0675228
0.08947411,1.461084,1.016839
0.076697834,1.7781262,1.0760093
-0.23244527,2.0129948,1.1430676
0.45959535,0.7901683,1.0332842
0.4907938,0.005887972,1.0895579
-0.26804662,2.014984,1.0377675
0.1858383,0.98178697,1.0435253
0.07817215,1.3532151,1.0240508
-0.34635502,2.681527,1.152966
0.33949602,0.17283869,1.0386398
0.252951,0.8060116,1.0784086
0.9791736,-0.3746163,1.05943
0.85962564,-0.24402884,1.1438906
-0.22224708,2.5389514,1.0822021
-0.5555146,2.611653,1.0186825
0.74413365,0.41555783,1.1927812
0.88297033,-0.987553,1.247132
0.47869828,1.1035945,1.1631228
0.24797626,1.0883301,1.1653688
0.22911668,0.8480721,1.3085703
-0.20352122,1.9996592,0.9504419
-0.15395236,2.17456,0.9441786
-0.15759975,2.1314714,0.8654226
0.4383075,0.20011693,1.3134817
0.33819467,1.0072418,1.2390261
0.314039,0.3214219,1.1083949
0.4668877,0.5450182,1.086089
0.38107798,0.2771977,1.1273516
0.83173674,-0.13673428,1.0940678
0.6769456,-0.35078645,1.093839
0.17510551,0.9254897,1.221447
0.50274897,0.82763267,1.128057
0.30869082,1.1319916,1.1749662
0.09501234,0.9534312,1.2765588
0.7210865,-0.3635718,1.0545487
0.37160006,0.5437766,0.9740895
0.034499045,1.5436507,0.9357008
-0.61956555,2.9990227,1.2129197
-0.5884398,3.3246956,1.1456813
-0.03964625,1.825397,1.1719043
0.18891712,0.70506984,1.1021135
0.069785744,1.6416186,1.1645511
0.35126486,0.70628947,1.0971951
-0.047563702,2.1089423,1.0459291
-0.07709307,1.4686283,1.1437196
0.08634099,1.723537,1.1797402
-0.42618918,2.9435847,1.0766295
0.1917999,0.52005684,1.1068465
0.25454816,0.7943517,1.1355691
0.3508877,1.0931065,1.0939043
-0.072092295,1.8316857,1.0359962
0.13828677,1.213934,1.1487317
0.39916423,1.1161644,1.1418964
0.26322365,1.2426826,0.9986392
0.11671909,1.0674074,1.0818242
0.19876087,1.601436,1.1550044
-0.143771,1.9546556,1.278805
0.05767324,2.6812367,1.2364311
-0.3948717,2.061428,1.2376828
-0.35141742,2.1635587,1.2350966
0.72718006,-0.21980831,1.1815474
0.8023272,-0.2886089,0.94460493
0.550879,-0.31037894,0.96634877
0.0027066204,1.6480297,1.2506174
0.46372068,0.79689234,1.1904504
0.7163883,-0.29077348,1.192162
0.4818853,0.33287677,1.0023019
0.56437844,0.25081265,1.0111164
0.07156167,2.0812514,1.1878196
-0.21059997,1.71164,0.93501955
0.06791894,1.7834114,0.93816805
-0.17598492,2.3936224,0.84160733
-0.30642098,2.2251272,0.845049
0.03372769,1.3182455,1.2421278
0.112380505,1.134962,1.1442542
0.4791673,1.0077881,1.3790181
0.49415135,1.2073326,1.3859313
0.13868245,1.6330835,0.9852176
-0.019211242,1.5492197,0.9975102
-0.095046,1.674503,1.0972359
-0.13589153,1.467035,1.0865798
0.2744409,1.6992942,1.1151149
-0.10032861,1.2791871,1.1282007
-0.15923716,1.0646785,1.1505338
0.1931019,1.2733395,1.2179993
0.14981982,1.528341,1.3156282
0.055602755,1.5203158,1.1433591
-0.1625151,1.9266757,1.0918877
-0.27888334,2.068326,1.0627413
0.8466889,0.12949982,1.3739505
0.6007314,0.4724828,0.948491
0.4618015,0.47485256,0.87208736
0.47280243,0.18436056,0.86610335
0.3438457,0.86891663,0.9886524
0.3930919,0.6815932,1.0089414
0.50002736,0.35130405,1.2455935
0.5843972,0.6572833,1.2059712
0.1524326,2.0241814,0.9427789
0.023178866,1.1385677,1.0889889
0.17934994,1.7133934,1.0362611
0.07270112,1.6308992,1.0302068
0.052634597,1.5622206,1.0237929
0.4360866,1.0701327,1.1233156
0.23203428,0.51515,1.1132348
0.18627694,1.2427039,1.125747
0.19685355,1.6215452,1.1718783
0.16481689,1.1368725,1.0964215
0.13719484,1.0257653,1.0910506
0.09738097,1.2405534,1.0732031
0.16152611,1.3788469,1.1350561
-0.015170696,1.6008326,1.0030369
0.09256884,1.6071748,1.086811
0.319035,0.8302766,1.121503
0.1964308,1.0222303,1.127417
0.112170845,1.2460182,1.0134876
0.3362264,0.6730425,1.0439074
0.28839096,1.0350335,1.1431226
0.2567108,0.93948,1.0753243
0.3359935,1.2790414,1.0457387
0.11383132,0.9672466,1.0811512
0.21565482,1.5266818,1.3253659
0.13986693,1.2680184,1.2978599
0.53704154,0.43278253,1.3564807
0.687692,-0.29891226,1.0757866
0.024930257,0.9898097,1.013726
-0.24885958,1.5954751,1.1563677
0.14244606,1.3347298,1.0684702
0.4232458,0.42689073,1.041367
0.4769775,0.6719624,1.0356543
0.22594741,0.98868865,1.287873
0.17671053,0.7824829,1.2400523
0.27590555,1.0792731,1.1644065
0.6353615,0.08930484,1.0754367
0.042659182,1.5479088,0.9487124
0.34664693,0.9497501,0.9251036
0.22450374,1.2685524,0.9141268
0.09171188,1.3942451,1.0884501
0.48188597,0.46578777,0.89316493
-0.025799902,1.8620515,1.0351701
0.05761243,1.3593677,1.0232145
-0.10579472,1.9955308,0.997383
0.09259561,1.4290107,1.0537859
0.3022941,0.90963006,1.4106596
0.35368803,0.75730497,1.3359034
0.25430632,1.0123342,0.8669403
0.07457167,0.9997015,0.9088501
-0.28896376,1.6868534,1.2235806
0.12106445,1.7743752,1.04604
-0.32176435,2.0834384,1.1170142
0.48705965,-0.43349528,1.250618
0.47114533,0.32050684,1.2365873
0.47092202,0.2922297,1.2358664
-0.2874978,2.1582022,0.96679515
-0.057949726,2.685315,0.8705007
-0.35182253,2.0865316,0.9535003
-0.1129471,1.3282257,1.0502794
-0.1304146,1.2040931,0.9942664
0.22194937,1.8650625,1.0555102
0.059312295,1.4465716,1.1533623
0.24482352,1.0040399,1.1238476
0.1930041,1.033853,1.0284957
0.5295351,0.20584308,1.0375116
0.42644143,0.4963737,1.0667958
0.6661527,-0.23039742,1.3296483
0.32189888,0.5785705,1.169682
0.24559423,1.0632765,0.989795
-0.040932924,2.1151233,1.1887271
0.056334205,1.5570319,1.0920216
0.08346806,1.3861158,1.0003521
-0.01689366,2.2396169,1.1210849
0.053501155,2.0108833,1.1671462
-0.028301865,1.5714461,1.2045661
0.434848,0.65684086,0.9434326
0.4702356,0.46280214,1.1275219
-0.018875388,1.6590251,1.0225809
0.1300386,1.8022103,1.1555767
0.33046454,0.2374981,1.0035197
0.32549307,0.7148719,1.0531595
-0.03904312,2.1780515,1.030693
-0.1603872,1.9753098,1.0037086
-0.086741395,2.162922,1.0182565
-0.2922195,2.91215,1.0968663
-0.28341195,2.1274312,1.0064993
-0.2159815,2.3772564,1.0108207
0.37724647,0.48275173,1.0143926
0.30755278,0.6225445,1.0096012
0.5407949,0.68194485,1.0396432
0.24683884,0.5888166,1.0423291
0.63279814,-0.15855756,0.9989271
0.50281715,0.7190689,0.98099345
0.5009601,0.7944984,0.9885176
0.36079738,0.51918036,1.069048
0.3422195,0.75724244,1.1360171
0.08398288,1.7517936,1.076714
0.16008021,1.0958844,1.2261674
0.5038133,1.1818073,0.9489045
0.48135167,1.2502751,1.0539598
0.22153659,0.2396201,1.2154421
0.57983714,0.2921058,0.955019
0.5609383,0.31698963,0.9395406
0.6191075,0.33127248,0.9637404
0.040426414,1.0669565,1.1933227
0.12106585,1.8468198,1.2543244
0.3657148,1.2127994,1.048324
-0.20314944,2.0111394,1.0899804
-0.15577495,2.5417542,1.1342884
-0.15799707,1.4822056,1.0182583
-0.50906265,2.580681,1.2388762
-0.1637376,2.0102682,1.0665189
-0.16555649,2.4802246,1.1097513
-0.18071166,1.9752376,1.1215285
-0.14317049,2.2253253,1.2301682
-0.121763475,1.9368091,1.2039969
0.15996711,1.1517643,1.155648
0.34177032,0.7189807,1.1708987
0.27906317,0.84245753,0.9754872
0.32297084,0.28841183,1.2550819
-0.0300458,1.7119693,1.0630397
-0.18835723,2.190954,1.1797721
0.088651545,1.4632285,1.1197242
0.33515924,0.613574,1.2619375
-0.07686032,1.1208194,1.2152442
0.06855101,2.0798252,1.1884525
-0.0153050115,1.5892601,1.0843279
0.052688047,1.6639923,0.99530286
0.5343802,0.8301807,1.0893999
0.11792951,0.6821096,0.9280546
0.5839958,1.1406358,1.0378747
0.3629111,1.0336466,1.0115709
0.25154975,1.4827212,0.98332804
-0.036657818,1.6570617,1.0462266
-0.06232121,1.431665,1.0693216
-0.097836524,2.2237554,0.99979883
-0.24858311,1.7489957,1.006647
0.260655,0.2980303,0.9997263
0.4180936,1.0472,1.073863
0.14153235,1.6742823,1.0911824
0.15082966,1.591524,1.1294036
-0.20635928,1.9940293,1.1198996
-0.093958944,2.0085022,1.1448218
0.2372192,1.1494503,1.0419507
0.31780785,0.58121836,1.0560075
0.35279235,0.56771576,1.0991342
0.41969854,0.2676518,1.0743246
0.48192033,0.9423302,0.96620166
0.1671356,0.8238827,0.9249929
0.29220122,1.4248071,1.1790096
-0.08141488,1.4660001,0.95061845
0.19252455,1.3793974,1.3045536
-0.1593241,1.6836808,1.1356801
0.20142865,0.74906373,0.96878755
0.36150458,1.2220391,0.9342784
0.062127948,2.074695,1.0894707
0.39498523,1.0611688,1.0662864
0.40126213,0.93288445,1.0820625
0.0051222323,1.7924687,1.1673479
-0.09419314,1.1822222,1.18604
0.03782048,2.2588449,1.0515507
0.02926807,0.88376063,1.1036599
0.26655662,1.0138808,1.1040437
0.017617907,1.7618545,1.093773
0.11585444,1.2628572,1.0816587
0.48740038,0.6128657,1.1782795
0.4699692,0.73828155,1.0760373
-0.28677502,1.9800544,1.0968621
-0.15293194,1.797623,1.1205959
0.20299448,2.0680456,1.0238056
-0.12002126,1.6480465,1.0427607
-0.1663462,1.6435033,1.0420309
-0.21018793,2.1053634,1.2222042
-0.1386655,1.6550932,1.2239413
0.5659056,0.10947567,1.1536975
-0.21616681,2.5134277,1.0920624
0.07489156,1.8713665,1.0318205
0.37399063,0.23015755,1.2600219
-0.06308221,1.7602087,0.98155856
-0.35915232,2.8666553,0.9932714
0.19270065,1.3436248,1.0537506
-0.001191894,1.5273668,1.142133
0.06151,1.6791682,1.0589105
0.02952642,1.4733913,1.0565201
0.06805703,1.2437848,0.99700725
0.09353851,1.6240826,1.0025004
0.055800516,1.7832339,1.1568012
0.1890167,1.8818743,1.0601603
0.18095179,1.1187515,1.0815144
0.094449215,1.2772974,0.99507266
0.46065256,0.27540994,1.2241389
0.9686236,-0.74946135,1.1449144
0.8223443,-0.29194522,1.0791125
0.5259886,0.24973997,1.1751125
0.4913505,0.122096986,1.1366578
0.55844855,1.0644641,1.0519294
0.020077527,2.4501817,1.2428075
-0.16285095,1.9291928,1.1725783
-0.12803525,2.1721556,1.0238607
-0.19158885,1.6159182,1.0191038
0.26421738,0.9468869,1.2126387
-0.5818686,3.208178,1.0652133
1.0787399,-1.1543587,1.3337591
-0.22661003,2.7345111,1.4774585
-0.3326861,2.7250206,1.1078646
-0.14231125,1.8424355,1.028468
0.11245614,1.6085911,1.11252
